iteration 1000, accuracy:0.3515981735159817, max accuracy:0.3515981735159817, loss:10931.8427734375, min Loss:10931.8427734375
iteration 2000, accuracy:0.4041095890410959, max accuracy:0.4041095890410959, loss:10918.099609375, min Loss:10918.0869140625
iteration 3000, accuracy:0.4520547945205479, max accuracy:0.4520547945205479, loss:10688.0244140625, min Loss:10680.5439453125
iteration 4000, accuracy:0.45662100456621, max accuracy:0.45662100456621, loss:10558.349609375, min Loss:10554.419921875
iteration 5000, accuracy:0.4429223744292237, max accuracy:0.45662100456621, loss:10444.984375, min Loss:10444.4140625
iteration 6000, accuracy:0.4452054794520548, max accuracy:0.45662100456621, loss:10320.26953125, min Loss:10318.6162109375
iteration 7000, accuracy:0.4726027397260274, max accuracy:0.4726027397260274, loss:10106.826171875, min Loss:10105.5302734375
iteration 8000, accuracy:0.4452054794520548, max accuracy:0.4726027397260274, loss:9879.0625, min Loss:9870.9111328125
iteration 9000, accuracy:0.4155251141552511, max accuracy:0.4726027397260274, loss:9673.486328125, min Loss:9635.130859375
iteration 10000, accuracy:0.4246575342465753, max accuracy:0.4726027397260274, loss:9401.1220703125, min Loss:9358.1484375
iteration 11000, accuracy:0.4269406392694064, max accuracy:0.4726027397260274, loss:9156.40234375, min Loss:9093.6240234375
iteration 12000, accuracy:0.4041095890410959, max accuracy:0.4726027397260274, loss:8880.919921875, min Loss:8824.0380859375
iteration 13000, accuracy:0.4703196347031963, max accuracy:0.4726027397260274, loss:8779.31640625, min Loss:8566.19921875
iteration 14000, accuracy:0.4292237442922374, max accuracy:0.4726027397260274, loss:8356.9921875, min Loss:8316.353515625
iteration 15000, accuracy:0.4269406392694064, max accuracy:0.4726027397260274, loss:8074.7578125, min Loss:8057.84912109375
iteration 16000, accuracy:0.4611872146118721, max accuracy:0.4726027397260274, loss:7865.7568359375, min Loss:7808.22265625
iteration 17000, accuracy:0.4680365296803653, max accuracy:0.4726027397260274, loss:7601.3896484375, min Loss:7572.017578125
iteration 18000, accuracy:0.4885844748858447, max accuracy:0.4885844748858447, loss:7584.5859375, min Loss:7353.103515625
iteration 19000, accuracy:0.4337899543378995, max accuracy:0.4885844748858447, loss:7290.876953125, min Loss:7142.15283203125
iteration 20000, accuracy:0.454337899543379, max accuracy:0.4885844748858447, loss:6966.69287109375, min Loss:6966.69287109375
iteration 21000, accuracy:0.4726027397260274, max accuracy:0.4885844748858447, loss:6749.62158203125, min Loss:6749.62158203125
iteration 22000, accuracy:0.4406392694063927, max accuracy:0.4885844748858447, loss:6577.759765625, min Loss:6558.8837890625
iteration 23000, accuracy:0.45662100456621, max accuracy:0.4885844748858447, loss:6360.63427734375, min Loss:6360.47119140625
iteration 24000, accuracy:0.4726027397260274, max accuracy:0.4885844748858447, loss:6316.86083984375, min Loss:6197.80712890625
iteration 25000, accuracy:0.4246575342465753, max accuracy:0.4885844748858447, loss:6167.1689453125, min Loss:6017.34326171875
iteration 26000, accuracy:0.4360730593607306, max accuracy:0.4885844748858447, loss:6026.66015625, min Loss:5870.865234375
