iteration 1000, accuracy:0.4181985294117647, max accuracy:0.4181985294117647, loss:10.568188667297363, min Loss:10.562871932983398
iteration 2000, accuracy:0.48299632352941174, max accuracy:0.48299632352941174, loss:10.484332084655762, min Loss:10.47238540649414
iteration 3000, accuracy:0.4756433823529412, max accuracy:0.48299632352941174, loss:10.163362503051758, min Loss:10.163362503051758
iteration 4000, accuracy:0.4696691176470588, max accuracy:0.48299632352941174, loss:10.050298690795898, min Loss:10.035378456115723
iteration 5000, accuracy:0.46599264705882354, max accuracy:0.48299632352941174, loss:9.889066696166992, min Loss:9.880770683288574
iteration 6000, accuracy:0.4586397058823529, max accuracy:0.48299632352941174, loss:9.731725692749023, min Loss:9.70818042755127
iteration 7000, accuracy:0.4577205882352941, max accuracy:0.48299632352941174, loss:9.58878231048584, min Loss:9.543110847473145
iteration 8000, accuracy:0.4572610294117647, max accuracy:0.48299632352941174, loss:9.41325855255127, min Loss:9.404472351074219
iteration 9000, accuracy:0.42693014705882354, max accuracy:0.48299632352941174, loss:9.296455383300781, min Loss:9.291020393371582
iteration 10000, accuracy:0.4568014705882353, max accuracy:0.48299632352941174, loss:9.19798469543457, min Loss:9.189789772033691
iteration 11000, accuracy:0.4264705882352941, max accuracy:0.48299632352941174, loss:9.112363815307617, min Loss:9.096728324890137
iteration 12000, accuracy:0.4195772058823529, max accuracy:0.48299632352941174, loss:9.067140579223633, min Loss:9.011610984802246
iteration 13000, accuracy:0.4163602941176471, max accuracy:0.48299632352941174, loss:8.951353073120117, min Loss:8.930930137634277
iteration 14000, accuracy:0.42233455882352944, max accuracy:0.48299632352941174, loss:8.937386512756348, min Loss:8.860618591308594
iteration 15000, accuracy:0.4181985294117647, max accuracy:0.48299632352941174, loss:8.790427207946777, min Loss:8.787572860717773
iteration 16000, accuracy:0.43106617647058826, max accuracy:0.48299632352941174, loss:8.751861572265625, min Loss:8.730134010314941
iteration 17000, accuracy:0.4250919117647059, max accuracy:0.48299632352941174, loss:8.678603172302246, min Loss:8.667792320251465
iteration 18000, accuracy:0.4338235294117647, max accuracy:0.48299632352941174, loss:8.6144437789917, min Loss:8.60554313659668
iteration 19000, accuracy:0.4241727941176471, max accuracy:0.48299632352941174, loss:8.561697006225586, min Loss:8.554862022399902
iteration 20000, accuracy:0.45036764705882354, max accuracy:0.48299632352941174, loss:8.521357536315918, min Loss:8.490168571472168
iteration 21000, accuracy:0.4117647058823529, max accuracy:0.48299632352941174, loss:8.468777656555176, min Loss:8.439016342163086
iteration 22000, accuracy:0.4384191176470588, max accuracy:0.48299632352941174, loss:8.462327003479004, min Loss:8.384068489074707
iteration 23000, accuracy:0.4375, max accuracy:0.48299632352941174, loss:8.360307693481445, min Loss:8.331775665283203
iteration 24000, accuracy:0.41452205882352944, max accuracy:0.48299632352941174, loss:8.29903793334961, min Loss:8.290435791015625
iteration 25000, accuracy:0.44715073529411764, max accuracy:0.48299632352941174, loss:8.250214576721191, min Loss:8.234184265136719
