iteration 1000, accuracy:0.41598173515981735, max accuracy:0.41598173515981735, loss:18.812915802001953, min Loss:18.812915802001953
iteration 2000, accuracy:0.4639269406392694, max accuracy:0.4639269406392694, loss:18.659198760986328, min Loss:18.655895233154297
iteration 3000, accuracy:0.4657534246575342, max accuracy:0.4657534246575342, loss:18.499860763549805, min Loss:18.499860763549805
iteration 4000, accuracy:0.4776255707762557, max accuracy:0.4776255707762557, loss:18.03363800048828, min Loss:18.030471801757812
iteration 5000, accuracy:0.47442922374429225, max accuracy:0.4776255707762557, loss:17.769542694091797, min Loss:17.741958618164062
iteration 6000, accuracy:0.4579908675799087, max accuracy:0.4776255707762557, loss:17.420207977294922, min Loss:17.39996337890625
iteration 7000, accuracy:0.45662100456621, max accuracy:0.4776255707762557, loss:17.15625762939453, min Loss:17.150466918945312
iteration 8000, accuracy:0.46301369863013697, max accuracy:0.4776255707762557, loss:16.99095344543457, min Loss:16.96002197265625
iteration 9000, accuracy:0.43105022831050227, max accuracy:0.4776255707762557, loss:16.848066329956055, min Loss:16.82441520690918
iteration 10000, accuracy:0.4136986301369863, max accuracy:0.4776255707762557, loss:16.745025634765625, min Loss:16.654945373535156
iteration 11000, accuracy:0.4625570776255708, max accuracy:0.4776255707762557, loss:16.507841110229492, min Loss:16.49791717529297
iteration 12000, accuracy:0.4575342465753425, max accuracy:0.4776255707762557, loss:16.3571834564209, min Loss:16.33530616760254
iteration 13000, accuracy:0.47442922374429225, max accuracy:0.4776255707762557, loss:16.2364559173584, min Loss:16.196712493896484
iteration 14000, accuracy:0.4552511415525114, max accuracy:0.4776255707762557, loss:16.106985092163086, min Loss:16.071815490722656
iteration 15000, accuracy:0.4529680365296804, max accuracy:0.4776255707762557, loss:15.99782943725586, min Loss:15.963085174560547
iteration 16000, accuracy:0.480365296803653, max accuracy:0.480365296803653, loss:15.888965606689453, min Loss:15.847271919250488
iteration 17000, accuracy:0.4397260273972603, max accuracy:0.480365296803653, loss:15.767677307128906, min Loss:15.740008354187012
iteration 18000, accuracy:0.4575342465753425, max accuracy:0.480365296803653, loss:15.660438537597656, min Loss:15.628066062927246
iteration 19000, accuracy:0.4589041095890411, max accuracy:0.480365296803653, loss:15.557405471801758, min Loss:15.506274223327637
iteration 20000, accuracy:0.4671232876712329, max accuracy:0.480365296803653, loss:15.415403366088867, min Loss:15.40931510925293
iteration 21000, accuracy:0.45616438356164385, max accuracy:0.480365296803653, loss:15.38075065612793, min Loss:15.296130180358887
