iteration 1000, accuracy:0.36097560975609755, max accuracy:0.36097560975609755, loss:1080.3345947265625, min Loss:1080.2822265625
iteration 2000, accuracy:0.3886178861788618, max accuracy:0.3886178861788618, loss:1071.808349609375, min Loss:1071.7274169921875
iteration 3000, accuracy:0.3853658536585366, max accuracy:0.3886178861788618, loss:1057.0955810546875, min Loss:1056.4647216796875
iteration 4000, accuracy:0.4146341463414634, max accuracy:0.4146341463414634, loss:1031.5462646484375, min Loss:1030.775634765625
iteration 5000, accuracy:0.42601626016260163, max accuracy:0.42601626016260163, loss:1006.409912109375, min Loss:1005.3265991210938
iteration 6000, accuracy:0.432520325203252, max accuracy:0.432520325203252, loss:985.2398071289062, min Loss:981.567626953125
iteration 7000, accuracy:0.43902439024390244, max accuracy:0.43902439024390244, loss:967.3095703125, min Loss:962.0073852539062
iteration 8000, accuracy:0.44715447154471544, max accuracy:0.44715447154471544, loss:949.1199340820312, min Loss:942.9613037109375
iteration 9000, accuracy:0.43414634146341463, max accuracy:0.44715447154471544, loss:930.4530639648438, min Loss:925.8765258789062
iteration 10000, accuracy:0.43902439024390244, max accuracy:0.44715447154471544, loss:913.5347900390625, min Loss:909.2161865234375
iteration 11000, accuracy:0.3886178861788618, max accuracy:0.44715447154471544, loss:902.7581176757812, min Loss:893.4799194335938
iteration 12000, accuracy:0.3886178861788618, max accuracy:0.44715447154471544, loss:877.4844970703125, min Loss:876.664794921875
iteration 13000, accuracy:0.416260162601626, max accuracy:0.44715447154471544, loss:861.6524658203125, min Loss:859.8291015625
iteration 14000, accuracy:0.416260162601626, max accuracy:0.44715447154471544, loss:846.8737182617188, min Loss:843.4081420898438
iteration 15000, accuracy:0.43089430894308944, max accuracy:0.44715447154471544, loss:832.0247802734375, min Loss:829.9439086914062
iteration 16000, accuracy:0.4065040650406504, max accuracy:0.44715447154471544, loss:816.8931884765625, min Loss:816.3760375976562
iteration 17000, accuracy:0.39186991869918697, max accuracy:0.44715447154471544, loss:807.9142456054688, min Loss:803.2657470703125
iteration 18000, accuracy:0.33495934959349594, max accuracy:0.44715447154471544, loss:850.6329345703125, min Loss:786.8665771484375
iteration 19000, accuracy:0.3853658536585366, max accuracy:0.44715447154471544, loss:782.5670166015625, min Loss:772.5628662109375
iteration 20000, accuracy:0.40487804878048783, max accuracy:0.44715447154471544, loss:785.6376953125, min Loss:759.58935546875
iteration 21000, accuracy:0.37886178861788616, max accuracy:0.44715447154471544, loss:754.8006591796875, min Loss:744.2501831054688
iteration 22000, accuracy:0.4016260162601626, max accuracy:0.44715447154471544, loss:745.0257568359375, min Loss:732.7174072265625
iteration 23000, accuracy:0.4, max accuracy:0.44715447154471544, loss:727.89404296875, min Loss:719.587890625
iteration 24000, accuracy:0.4065040650406504, max accuracy:0.44715447154471544, loss:736.1284790039062, min Loss:708.8283081054688
iteration 25000, accuracy:0.424390243902439, max accuracy:0.44715447154471544, loss:706.7823486328125, min Loss:700.929443359375
iteration 26000, accuracy:0.424390243902439, max accuracy:0.44715447154471544, loss:709.2169799804688, min Loss:690.862060546875
iteration 27000, accuracy:0.408130081300813, max accuracy:0.44715447154471544, loss:689.1192016601562, min Loss:681.072509765625
iteration 28000, accuracy:0.3902439024390244, max accuracy:0.44715447154471544, loss:704.400146484375, min Loss:672.2468872070312
iteration 29000, accuracy:0.3804878048780488, max accuracy:0.44715447154471544, loss:680.5398559570312, min Loss:666.1035766601562
iteration 30000, accuracy:0.36260162601626017, max accuracy:0.44715447154471544, loss:671.2969360351562, min Loss:659.1605834960938
iteration 31000, accuracy:0.3804878048780488, max accuracy:0.44715447154471544, loss:659.8137817382812, min Loss:651.9136352539062
iteration 32000, accuracy:0.3934959349593496, max accuracy:0.44715447154471544, loss:657.5541381835938, min Loss:644.5465698242188
iteration 33000, accuracy:0.3463414634146341, max accuracy:0.44715447154471544, loss:659.4924926757812, min Loss:638.8286743164062
iteration 34000, accuracy:0.40487804878048783, max accuracy:0.44715447154471544, loss:656.3963012695312, min Loss:634.13525390625
iteration 35000, accuracy:0.33170731707317075, max accuracy:0.44715447154471544, loss:638.1878662109375, min Loss:631.6266479492188
iteration 36000, accuracy:0.3821138211382114, max accuracy:0.44715447154471544, loss:638.1146850585938, min Loss:624.2848510742188
iteration 37000, accuracy:0.367479674796748, max accuracy:0.44715447154471544, loss:672.6779174804688, min Loss:619.4590454101562
iteration 38000, accuracy:0.4032520325203252, max accuracy:0.44715447154471544, loss:623.5614624023438, min Loss:613.7749633789062
iteration 39000, accuracy:0.3804878048780488, max accuracy:0.44715447154471544, loss:616.8269653320312, min Loss:611.34033203125
iteration 40000, accuracy:0.3821138211382114, max accuracy:0.44715447154471544, loss:617.4487915039062, min Loss:606.6873779296875
iteration 41000, accuracy:0.39186991869918697, max accuracy:0.44715447154471544, loss:637.6488647460938, min Loss:602.8629150390625
iteration 42000, accuracy:0.3821138211382114, max accuracy:0.44715447154471544, loss:643.2264404296875, min Loss:597.8116455078125
iteration 43000, accuracy:0.3951219512195122, max accuracy:0.44715447154471544, loss:598.138916015625, min Loss:593.5716552734375
iteration 44000, accuracy:0.37073170731707317, max accuracy:0.44715447154471544, loss:606.1151733398438, min Loss:586.5923461914062
iteration 45000, accuracy:0.3886178861788618, max accuracy:0.44715447154471544, loss:596.9103393554688, min Loss:582.7835083007812
iteration 46000, accuracy:0.41300813008130083, max accuracy:0.44715447154471544, loss:583.12158203125, min Loss:580.5982666015625
iteration 47000, accuracy:0.3951219512195122, max accuracy:0.44715447154471544, loss:590.4854736328125, min Loss:576.4522094726562
iteration 48000, accuracy:0.37398373983739835, max accuracy:0.44715447154471544, loss:610.876953125, min Loss:571.3145751953125
iteration 49000, accuracy:0.38699186991869916, max accuracy:0.44715447154471544, loss:601.942138671875, min Loss:569.304931640625
iteration 50000, accuracy:0.4065040650406504, max accuracy:0.44715447154471544, loss:583.9552001953125, min Loss:565.2017211914062
iteration 51000, accuracy:0.3544715447154472, max accuracy:0.44715447154471544, loss:587.0347290039062, min Loss:560.8717041015625
iteration 52000, accuracy:0.432520325203252, max accuracy:0.44715447154471544, loss:560.3131103515625, min Loss:559.730224609375
iteration 53000, accuracy:0.3902439024390244, max accuracy:0.44715447154471544, loss:579.2212524414062, min Loss:555.62646484375
iteration 54000, accuracy:0.375609756097561, max accuracy:0.44715447154471544, loss:565.229248046875, min Loss:552.2015991210938
iteration 55000, accuracy:0.4211382113821138, max accuracy:0.44715447154471544, loss:556.1815185546875, min Loss:548.73828125
iteration 56000, accuracy:0.35284552845528455, max accuracy:0.44715447154471544, loss:566.3882446289062, min Loss:546.7889404296875
iteration 57000, accuracy:0.35609756097560974, max accuracy:0.44715447154471544, loss:584.45947265625, min Loss:542.9942016601562
iteration 58000, accuracy:0.3967479674796748, max accuracy:0.44715447154471544, loss:570.8828735351562, min Loss:539.9529418945312
iteration 59000, accuracy:0.3951219512195122, max accuracy:0.44715447154471544, loss:545.612548828125, min Loss:537.1691284179688
iteration 60000, accuracy:0.383739837398374, max accuracy:0.44715447154471544, loss:570.24169921875, min Loss:534.203857421875
iteration 61000, accuracy:0.424390243902439, max accuracy:0.44715447154471544, loss:537.6159057617188, min Loss:532.263671875
iteration 62000, accuracy:0.4195121951219512, max accuracy:0.44715447154471544, loss:551.0048217773438, min Loss:528.802734375
iteration 63000, accuracy:0.432520325203252, max accuracy:0.44715447154471544, loss:548.24169921875, min Loss:526.0471801757812
iteration 64000, accuracy:0.3934959349593496, max accuracy:0.44715447154471544, loss:542.736572265625, min Loss:523.3339233398438
iteration 65000, accuracy:0.44227642276422763, max accuracy:0.44715447154471544, loss:527.9077758789062, min Loss:520.014404296875
iteration 66000, accuracy:0.4113821138211382, max accuracy:0.44715447154471544, loss:558.2586669921875, min Loss:516.3910522460938
iteration 67000, accuracy:0.4666666666666667, max accuracy:0.4666666666666667, loss:520.518798828125, min Loss:513.5203247070312
iteration 68000, accuracy:0.408130081300813, max accuracy:0.4666666666666667, loss:537.1166381835938, min Loss:508.4214172363281
iteration 69000, accuracy:0.45203252032520325, max accuracy:0.4666666666666667, loss:507.9538879394531, min Loss:506.8201904296875
iteration 70000, accuracy:0.4146341463414634, max accuracy:0.4666666666666667, loss:523.9395751953125, min Loss:502.5246276855469
iteration 71000, accuracy:0.37398373983739835, max accuracy:0.4666666666666667, loss:538.6287841796875, min Loss:499.6910705566406
iteration 72000, accuracy:0.46016260162601624, max accuracy:0.4666666666666667, loss:505.4322509765625, min Loss:495.8135681152344
iteration 73000, accuracy:0.4292682926829268, max accuracy:0.4666666666666667, loss:504.3389892578125, min Loss:494.1073913574219
iteration 74000, accuracy:0.35284552845528455, max accuracy:0.4666666666666667, loss:516.7969360351562, min Loss:489.4208984375
iteration 75000, accuracy:0.45365853658536587, max accuracy:0.4666666666666667, loss:491.1012878417969, min Loss:486.52471923828125
iteration 76000, accuracy:0.37886178861788616, max accuracy:0.4666666666666667, loss:519.243896484375, min Loss:484.0871276855469
iteration 77000, accuracy:0.44878048780487806, max accuracy:0.4666666666666667, loss:497.02947998046875, min Loss:481.4656066894531
iteration 78000, accuracy:0.44227642276422763, max accuracy:0.4666666666666667, loss:490.4571838378906, min Loss:476.3089904785156
iteration 79000, accuracy:0.4032520325203252, max accuracy:0.4666666666666667, loss:502.9570617675781, min Loss:475.35479736328125
iteration 80000, accuracy:0.4097560975609756, max accuracy:0.4666666666666667, loss:482.66009521484375, min Loss:471.74359130859375
iteration 81000, accuracy:0.3853658536585366, max accuracy:0.4666666666666667, loss:492.5823974609375, min Loss:469.135009765625
iteration 82000, accuracy:0.3821138211382114, max accuracy:0.4666666666666667, loss:519.5044555664062, min Loss:467.13177490234375
iteration 83000, accuracy:0.42601626016260163, max accuracy:0.4666666666666667, loss:488.9429931640625, min Loss:463.9178771972656
iteration 84000, accuracy:0.44715447154471544, max accuracy:0.4666666666666667, loss:470.9147033691406, min Loss:462.4869384765625
