iteration 1000, accuracy:0.36097560975609755, max accuracy:0.36097560975609755, loss:2231.732177734375, min Loss:2231.6318359375
iteration 2000, accuracy:0.4024390243902439, max accuracy:0.4024390243902439, loss:2201.313720703125, min Loss:2201.313720703125
iteration 3000, accuracy:0.37317073170731707, max accuracy:0.4024390243902439, loss:2070.75390625, min Loss:2070.75390625
iteration 4000, accuracy:0.3829268292682927, max accuracy:0.4024390243902439, loss:1981.9114990234375, min Loss:1978.97021484375
iteration 5000, accuracy:0.37317073170731707, max accuracy:0.4024390243902439, loss:1923.322265625, min Loss:1923.0150146484375
iteration 6000, accuracy:0.3902439024390244, max accuracy:0.4024390243902439, loss:1882.5919189453125, min Loss:1882.5919189453125
iteration 7000, accuracy:0.3439024390243902, max accuracy:0.4024390243902439, loss:1832.714599609375, min Loss:1827.2359619140625
iteration 8000, accuracy:0.375609756097561, max accuracy:0.4024390243902439, loss:1801.14794921875, min Loss:1781.3095703125
iteration 9000, accuracy:0.35853658536585364, max accuracy:0.4024390243902439, loss:1742.9267578125, min Loss:1741.34765625
iteration 10000, accuracy:0.3829268292682927, max accuracy:0.4024390243902439, loss:1712.0474853515625, min Loss:1703.40966796875
iteration 11000, accuracy:0.36341463414634145, max accuracy:0.4024390243902439, loss:1683.5863037109375, min Loss:1662.1834716796875
iteration 12000, accuracy:0.3853658536585366, max accuracy:0.4024390243902439, loss:1627.525390625, min Loss:1627.2108154296875
iteration 13000, accuracy:0.3878048780487805, max accuracy:0.4024390243902439, loss:1591.087890625, min Loss:1585.948486328125
iteration 14000, accuracy:0.37317073170731707, max accuracy:0.4024390243902439, loss:1547.937255859375, min Loss:1545.1221923828125
iteration 15000, accuracy:0.4170731707317073, max accuracy:0.4170731707317073, loss:1522.164306640625, min Loss:1510.4517822265625
iteration 16000, accuracy:0.43902439024390244, max accuracy:0.43902439024390244, loss:1496.48779296875, min Loss:1473.451904296875
iteration 17000, accuracy:0.36097560975609755, max accuracy:0.43902439024390244, loss:1444.70556640625, min Loss:1438.7301025390625
iteration 18000, accuracy:0.4121951219512195, max accuracy:0.43902439024390244, loss:1444.5919189453125, min Loss:1409.4615478515625
iteration 19000, accuracy:0.4292682926829268, max accuracy:0.43902439024390244, loss:1418.9583740234375, min Loss:1383.9345703125
iteration 20000, accuracy:0.44390243902439025, max accuracy:0.44390243902439025, loss:1366.7930908203125, min Loss:1354.1580810546875
iteration 21000, accuracy:0.4024390243902439, max accuracy:0.44390243902439025, loss:1335.50634765625, min Loss:1333.525146484375
iteration 22000, accuracy:0.4195121951219512, max accuracy:0.44390243902439025, loss:1363.4814453125, min Loss:1311.89794921875
iteration 23000, accuracy:0.32926829268292684, max accuracy:0.44390243902439025, loss:1331.2982177734375, min Loss:1284.831787109375
iteration 24000, accuracy:0.35365853658536583, max accuracy:0.44390243902439025, loss:1342.39111328125, min Loss:1264.841796875
iteration 25000, accuracy:0.3853658536585366, max accuracy:0.44390243902439025, loss:1268.2794189453125, min Loss:1245.5474853515625
iteration 26000, accuracy:0.4658536585365854, max accuracy:0.4658536585365854, loss:1289.748779296875, min Loss:1231.3123779296875
iteration 27000, accuracy:0.4195121951219512, max accuracy:0.4658536585365854, loss:1223.129150390625, min Loss:1213.9786376953125
iteration 28000, accuracy:0.43658536585365854, max accuracy:0.4658536585365854, loss:1214.8802490234375, min Loss:1198.485107421875
iteration 29000, accuracy:0.4097560975609756, max accuracy:0.4658536585365854, loss:1215.962890625, min Loss:1181.4190673828125
iteration 30000, accuracy:0.4853658536585366, max accuracy:0.4853658536585366, loss:1228.74072265625, min Loss:1167.166748046875
iteration 31000, accuracy:0.44878048780487806, max accuracy:0.4853658536585366, loss:1178.330810546875, min Loss:1156.5252685546875
iteration 32000, accuracy:0.44146341463414634, max accuracy:0.4853658536585366, loss:1167.258544921875, min Loss:1143.691162109375
iteration 33000, accuracy:0.44634146341463415, max accuracy:0.4853658536585366, loss:1166.0887451171875, min Loss:1130.80126953125
iteration 34000, accuracy:0.43658536585365854, max accuracy:0.4853658536585366, loss:1147.379150390625, min Loss:1119.6209716796875
iteration 35000, accuracy:0.36829268292682926, max accuracy:0.4853658536585366, loss:1143.991455078125, min Loss:1110.77783203125
iteration 36000, accuracy:0.4146341463414634, max accuracy:0.4853658536585366, loss:1127.9432373046875, min Loss:1102.2415771484375
iteration 37000, accuracy:0.4926829268292683, max accuracy:0.4926829268292683, loss:1116.6346435546875, min Loss:1090.9849853515625
iteration 38000, accuracy:0.4682926829268293, max accuracy:0.4926829268292683, loss:1102.873779296875, min Loss:1080.8353271484375
iteration 39000, accuracy:0.35853658536585364, max accuracy:0.4926829268292683, loss:1157.782958984375, min Loss:1073.00146484375
iteration 40000, accuracy:0.43902439024390244, max accuracy:0.4926829268292683, loss:1114.4888916015625, min Loss:1065.5167236328125
iteration 41000, accuracy:0.43414634146341463, max accuracy:0.4926829268292683, loss:1113.2672119140625, min Loss:1057.5577392578125
iteration 42000, accuracy:0.4609756097560976, max accuracy:0.4926829268292683, loss:1076.274658203125, min Loss:1050.139892578125
iteration 43000, accuracy:0.44878048780487806, max accuracy:0.4926829268292683, loss:1095.794189453125, min Loss:1042.424560546875
iteration 44000, accuracy:0.4609756097560976, max accuracy:0.4926829268292683, loss:1059.187744140625, min Loss:1036.214111328125
iteration 45000, accuracy:0.47073170731707314, max accuracy:0.4926829268292683, loss:1037.1868896484375, min Loss:1029.092529296875
iteration 46000, accuracy:0.4658536585365854, max accuracy:0.4926829268292683, loss:1034.36083984375, min Loss:1023.0365600585938
iteration 47000, accuracy:0.44146341463414634, max accuracy:0.4926829268292683, loss:1029.720947265625, min Loss:1017.5783081054688
iteration 48000, accuracy:0.4024390243902439, max accuracy:0.4926829268292683, loss:1018.8074951171875, min Loss:1007.06884765625
iteration 49000, accuracy:0.4560975609756098, max accuracy:0.4926829268292683, loss:1042.815673828125, min Loss:1001.02392578125
iteration 50000, accuracy:0.47317073170731705, max accuracy:0.4926829268292683, loss:1030.7796630859375, min Loss:993.4921264648438
iteration 51000, accuracy:0.45365853658536587, max accuracy:0.4926829268292683, loss:1097.0687255859375, min Loss:986.9026489257812
